koi_score,koi_fwm_stat_sig,koi_srho_err2,koi_dor_err2,koi_dor_err1,koi_incl,koi_prad_err1,koi_count,koi_dor,koi_dikco_mdec_err,koi_period_err1,koi_period_err2,koi_dikco_mra_err,koi_prad_err2,koi_dikco_msky_err,koi_max_sngle_ev,koi_prad,koi_dicco_mdec_err,koi_model_snr,koi_dicco_mra_err,koi_disposition
0.998,,-0.09233,-0.086,0.086,89.66,1.42,1,12.3266,0.067,2.69e-07,-2.69e-07,0.068,-0.77,0.067,116.94335,9.0,0.067,1457.8,0.067,CONFIRMED
0.997,0.0,-0.11789,-21.0,21.0,88.93,0.43,1,42.4,0.17,0.0002239,-0.0002239,0.17,-0.12,0.17,11.139173,2.4,0.17,51.7,0.16,CONFIRMED
0.99,0.101,-0.07178,-12.7,12.7,88.07,0.3,1,26.1,0.26,0.0001859,-0.0001859,0.25,-0.18,0.26,11.465475,2.5,0.25,50.0,0.24,CONFIRMED
0.999,0.717,-0.75503,-1.8,1.8,89.98,1.59,1,69.15,0.21,0.0001173,-0.0001173,0.11,-1.94,0.21,10.634604,4.33,0.2,55.0,0.15,CANDIDATE
0.862,0.059,-0.28723,-30.8,30.8,89.34,0.33,1,62.8,0.19,0.0002922,-0.0002922,0.22,-0.19,0.17,14.281977,2.51,0.23,57.6,0.14,CONFIRMED
0.999,0.028,-0.31652,-19.9,19.9,88.69,0.48,1,40.5,0.23,9.531e-05,-9.531e-05,0.17,-0.35,0.2,7.4211526,2.97,0.21,34.0,0.15,CONFIRMED
1.0,0.131,-0.23821,-12.9,12.9,89.16,0.43,2,37.6,0.18,4.023e-05,-4.023e-05,0.15,-0.15,0.19,6.27216,2.03,0.18,40.9,0.14,CONFIRMED
1.0,0.101,-0.19922,-0.00776,0.00776,89.96,0.76,1,19.14032,0.17,5.331e-05,-5.331e-05,0.15,-1.04,0.19,5.9957867,3.71,0.16,49.8,0.14,CONFIRMED
1.0,0.625,-0.55297,-2.1,2.1,82.98,0.38,3,5.51,0.16,3.283e-06,-3.283e-06,0.1,-0.3,0.15,5.1833353,2.38,0.15,43.1,0.11,CONFIRMED
,,,,,,,3,,,,,,,,,,,,,CANDIDATE
1.0,0.159,-2.24889,-2.4,2.4,89.93,0.19,1,26.01,0.16,1.603e-05,-1.603e-05,0.18,-0.1,0.16,4.9379325,1.78,0.13,34.3,0.18,CONFIRMED
1.0,0.678,-1.14784,-1.2,1.2,89.92,0.75,1,20.16,0.21,1.776e-05,-1.776e-05,0.15,-0.33,0.14,5.4710145,2.5,0.2,33.6,0.14,CONFIRMED
1.0,0.0,-0.30329,-9.6,9.6,89.61,0.27,2,49.55,0.077,9.335e-06,-9.335e-06,0.082,-0.55,0.083,37.637707,6.24,0.076,226.8,0.072,CONFIRMED
1.0,,-0.09845,-22.9,22.9,89.25,0.43,1,51.2,0.14,7.741e-05,-7.741e-05,0.15,-0.19,0.16,5.6758294,2.45,0.14,31.2,0.15,CONFIRMED
1.0,,-1.20546,-6.2,6.2,89.35,1.26,1,22.82,0.18,4.611e-05,-4.611e-05,0.18,-1.53,0.2,5.627897,2.46,0.17,17.3,0.15,CONFIRMED
1.0,0.827,-0.13027,-7.1,7.1,86.3,0.33,1,14.39,0.24,8.684e-05,-8.684e-05,0.2,-0.2,0.25,4.8745027,2.05,0.27,15.7,0.21,CONFIRMED
1.0,0.0,-0.1548,-0.338,0.338,89.9,0.7,1,9.962,0.18,2.202e-05,-2.202e-05,0.12,-0.23,0.15,5.240864,2.17,0.32,35.6,0.13,CANDIDATE
0.997,0.644,-1.34371,-13.3,13.3,89.99,0.43,1,170.1,0.3,0.00116,-0.00116,0.22,-0.29,0.34,11.1462345,3.33,0.31,26.4,0.22,CONFIRMED
0.975,0.0,-0.01437,-6.1,6.1,88.59,0.28,1,20.22,0.27,4.677e-05,-4.677e-05,0.34,-0.38,0.29,5.2294526,1.77,0.27,35.7,0.28,CONFIRMED
0.937,0.869,-0.01417,-16.9,16.9,88.6,1.14,1,34.2,0.26,0.0003913,-0.0003913,0.18,-0.66,0.26,7.940858,3.7,0.24,44.0,0.19,CONFIRMED
0.9,0.001,-0.26326,-4.1,4.1,87.9,0.09,1,12.71,0.16,1.118e-05,-1.118e-05,0.24,-0.04,0.21,4.598209,0.93,0.19,24.3,0.24,CONFIRMED
1.0,0.151,-1.11225,-4.2,4.2,89.99,0.3,2,130.95,0.13,0.000611,-0.000611,0.08,-0.18,0.12,14.798361,3.26,0.12,31.5,0.12,CONFIRMED
,,-0.01324,-7.0,7.0,89.38,0.8,2,22.13,,0.006998,-0.006998,,-0.23,,,2.06,,8.0,,CANDIDATE
1.0,0.0,-0.10259,-4.3,4.3,85.42,0.39,4,9.7,0.55,1.289e-05,-1.289e-05,0.21,-0.29,0.51,7.5457764,2.71,0.91,61.0,0.41,CONFIRMED
1.0,0.0,-0.18328,-6.6,6.6,86.99,0.37,4,14.84,0.22,3.932e-05,-3.932e-05,0.17,-0.28,0.18,7.213981,2.61,0.66,45.5,0.63,CONFIRMED
1.0,0.0,-0.42975,-2.5,2.5,83.78,0.23,4,6.54,0.52,1.038e-05,-1.038e-05,0.34,-0.17,0.57,4.620691,1.61,0.8,29.3,0.43,CONFIRMED
0.999,0.0,-0.01476,-1.4,1.4,77.24,0.12,1,3.04,1.1,2.116e-05,-2.116e-05,0.9,-0.15,1.4,8.816657,1.35,1.3,21.5,0.97,FALSE POSITIVE
0.999,0.0,-0.92148,-48.5,48.5,89.53,0.05,1,99.4,1.3,0.0002345,-0.0002345,1.7,-0.04,1.5,10.726428,1.11,1.3,30.0,1.5,CONFIRMED
1.0,0.0,-0.05247,-6.8,6.8,87.35,1.33,2,15.0,0.073,1.231e-05,-1.231e-05,0.069,-1.33,0.071,34.18275,7.39,0.075,282.3,0.073,CONFIRMED
,,,,,,,1,,,,,,,,,,,,,FALSE POSITIVE
0.986,0.0,-0.45885,-0.111,0.111,89.98,0.39,1,66.852,0.14,0.0002293,-0.0002293,0.13,-0.22,0.13,12.490564,2.59,0.1,53.1,0.13,CONFIRMED
1.0,0.178,-0.11957,-3.8,3.8,85.39,0.29,2,9.13,0.21,2.759e-05,-2.759e-05,0.19,-0.44,0.22,6.1442604,1.89,0.2,45.1,0.2,CONFIRMED
0.0,0.0,-0.0015,-1.8,1.8,74.43,0.77,1,3.54,0.79,3.933e-05,-3.933e-05,0.58,-0.42,0.68,6.9395614,2.58,0.71,37.3,0.67,FALSE POSITIVE
0.999,0.488,-0.01769,-16.4,16.4,88.56,0.39,3,34.7,0.53,0.0002642,-0.0002642,0.16,-0.33,0.53,9.811869,2.56,0.47,35.6,0.16,CONFIRMED
1.0,0.0,-0.01888,-3.7,3.7,84.6,0.12,1,8.2,0.14,2.22e-05,-2.22e-05,0.12,-0.14,0.14,5.7627587,1.48,0.11,39.9,0.12,CONFIRMED
1.0,0.055,-0.71663,-6.0,6.0,88.1,0.07,1,13.24,0.15,6.177e-06,-6.177e-06,0.13,-0.07,0.16,6.5249653,0.81,0.13,34.0,0.13,CONFIRMED
0.999,0.009,-0.32762,-9.3,9.3,89.14,0.38,2,23.87,0.33,0.0001383,-0.0001383,0.22,-1.04,0.31,4.83924,2.94,0.33,17.6,0.23,CONFIRMED
0.999,0.397,-0.06238,-3.4,3.4,89.44,1.65,2,94.15,0.082,0.0001705,-0.0001705,0.081,-2.01,0.081,62.04927,10.52,0.074,149.9,0.076,CONFIRMED
0.999,0.0,-1.10129,-0.642,0.642,86.58,1.42,1,15.527,0.072,1.164e-06,-1.164e-06,0.071,-0.71,0.072,46.335003,8.8,0.069,196.6,0.069,CANDIDATE
0.0,0.0,-0.00402,-1.3,1.3,86.62,12.51,1,10.9,0.084,4.704e-05,-4.704e-05,0.071,-6.73,0.083,31.166208,48.04,0.07,210.9,0.07,FALSE POSITIVE
1.0,0.0,-0.4805,-25.9,25.9,89.68,1.48,1,103.8,0.11,0.0001461,-0.0001461,0.18,-0.52,0.17,50.721767,6.99,0.072,124.4,0.11,CONFIRMED
0.933,0.0,-0.85507,-0.473,0.473,89.96,0.22,2,98.388,0.15,9.47e-05,-9.47e-05,0.086,-0.35,0.15,57.922966,5.76,0.11,111.3,0.089,CONFIRMED
1.0,0.001,-0.62132,-1.3,1.3,89.99,0.53,1,32.18,0.14,4.694e-05,-4.694e-05,0.45,-0.73,0.42,9.516022,3.56,0.15,47.5,0.71,CANDIDATE
1.0,0.0,-0.02496,-0.118,0.118,82.35,0.85,1,5.443,0.068,7.1e-08,-7.1e-08,0.068,-1.05,0.068,108.06677,13.25,0.069,1654.9,0.068,CONFIRMED
0.359,0.223,-1.73096,-0.882,0.882,89.99,0.32,1,92.954,0.19,0.0001488,-0.0001488,0.15,-0.28,0.19,11.894167,2.37,0.2,47.7,0.15,CONFIRMED
1.0,0.237,-0.60025,-2.3,2.3,89.91,0.89,1,47.92,0.24,0.0001466,-0.0001466,0.49,-0.3,0.35,8.6804905,2.71,0.52,36.0,1.1,CONFIRMED
1.0,0.152,-0.06359,-1.1,1.1,63.99,0.19,1,2.18,0.25,7.879e-06,-7.879e-06,0.15,-0.12,0.22,4.678438,1.54,0.27,53.3,0.15,CONFIRMED
0.998,0.122,-0.00942,-1.6,1.6,80.59,0.22,2,4.06,0.22,1.192e-05,-1.192e-05,0.22,-0.32,0.2,5.114976,1.39,0.21,40.8,0.21,CONFIRMED
0.999,0.0,-0.12643,-0.0571,0.0571,89.9,0.16,4,14.4747,0.34,4.068e-05,-4.068e-05,0.36,-0.13,0.36,6.538815,2.38,0.28,62.5,0.36,CONFIRMED
0.998,0.002,-0.08674,-1.0,1.0,89.61,0.15,4,21.23,0.32,0.0001036,-0.0001036,0.52,-0.13,0.33,8.290149,2.3,0.32,48.9,0.51,CONFIRMED
0.896,0.343,-0.10783,-1.4,1.4,89.96,0.17,4,33.39,0.24,0.0001911,-0.0001911,0.31,-0.15,0.34,9.9086,2.61,0.27,50.5,0.34,CONFIRMED
0.996,0.083,-0.0153,-2.6,2.6,87.49,0.11,4,10.41,0.52,4.43e-05,-4.43e-05,0.66,-0.09,0.7,4.9269395,1.56,0.61,29.4,0.56,CONFIRMED
1.0,0.042,-0.16478,-3.8,3.8,87.96,0.24,3,13.3,0.16,1.694e-05,-1.694e-05,0.11,-0.24,0.16,5.589385,1.75,0.19,27.5,0.1,CONFIRMED
0.974,0.298,-0.85769,-13.8,13.8,89.48,0.36,2,39.6,0.22,0.0001997,-0.0001997,0.45,-1.02,0.31,5.0000515,2.88,0.24,12.5,0.41,CONFIRMED
0.0,0.0,-0.02031,-5.4,5.4,84.73,1.2,1,10.74,0.12,0.0003407,-0.0003407,0.12,-2.82,0.11,5.7237163,7.14,0.21,10.9,0.14,FALSE POSITIVE
0.992,0.005,-1.17915,-2.1,2.1,89.63,0.06,2,20.33,0.27,4.933e-05,-4.933e-05,0.25,-0.12,0.26,4.017333,1.42,0.3,19.4,0.21,CONFIRMED
0.936,0.015,-0.33338,-1.9,1.9,90.0,0.31,1,73.73,0.37,0.0005499,-0.0005499,0.22,-0.22,0.36,9.69979,2.23,0.37,35.7,0.23,CANDIDATE
0.879,0.001,-0.25184,-1.8,1.8,89.96,0.59,1,32.16,0.89,9.616e-05,-9.616e-05,0.49,-0.73,0.93,7.560566,3.25,1.0,37.5,0.52,CONFIRMED
0.999,0.021,-0.61346,-53.2,53.2,89.7,2.53,1,127.6,0.074,0.0002139,-0.0002139,0.083,-0.84,0.084,42.93742,7.7,0.077,103.7,0.088,CONFIRMED
1.0,0.0,-0.03065,-0.183,0.183,84.47,0.59,1,5.749,0.068,7.9e-08,-7.9e-08,0.067,-0.66,0.068,116.7339,10.05,0.067,1853.8,0.067,CONFIRMED
1.0,0.0,-0.20228,-0.242,0.242,82.54,2.66,1,7.303,0.08,1.167e-06,-1.167e-06,0.078,-0.89,0.08,17.227379,8.01,0.086,190.4,0.08,CANDIDATE
0.003,0.0,-27.19383,-4.9,4.9,80.55,14.74,1,9.73,0.077,4.881e-06,-4.881e-06,0.08,-4.91,0.082,14.293322,56.83,0.07,32.0,0.082,FALSE POSITIVE
1.0,0.084,-1.10992,-12.2,12.2,89.07,0.14,1,30.8,0.16,1.639e-05,-1.639e-05,0.12,-0.1,0.18,17.222063,2.25,0.17,118.8,0.12,CONFIRMED
1.0,0.141,-1.21861,-7.7,7.7,89.99,0.38,1,133.71,0.16,0.0004305,-0.0004305,0.13,-0.19,0.13,12.999271,3.18,0.15,40.6,0.12,CONFIRMED
1.0,0.002,-1.46139,-0.811,0.811,89.77,0.07,3,11.691,0.13,3.743e-06,-3.743e-06,0.12,-0.11,0.13,4.730699,1.11,0.1,43.7,0.12,CONFIRMED
1.0,0.0,-2.09319,-17.2,17.2,88.5,0.13,3,34.5,0.22,2.153e-05,-2.153e-05,0.18,-0.2,0.22,5.9724545,2.04,0.21,37.0,0.17,CONFIRMED
1.0,0.916,-1.44819,-2.8,2.8,89.44,0.06,3,19.02,0.54,1.309e-05,-1.309e-05,0.33,-0.11,0.37,4.2599545,1.04,0.61,29.3,0.31,CONFIRMED
1.0,0.347,-12.77215,-31.3,31.3,89.46,0.14,1,66.9,0.096,2.697e-05,-2.697e-05,0.096,-0.15,0.096,6.9717007,1.93,0.096,42.6,0.096,CONFIRMED
0.982,0.004,-0.7157,-7.2,7.2,89.23,0.2,3,23.11,0.36,8.566e-05,-8.566e-05,0.36,-0.19,0.33,3.8352168,1.41,0.35,14.6,0.34,CONFIRMED
0.0,0.005,-0.12065,-0.279,0.279,87.87,5.48,1,26.612,0.071,8.378e-06,-8.378e-06,0.07,-2.74,0.07,56.443657,17.36,0.069,263.5,0.068,CANDIDATE
0.967,0.181,-0.77525,-2.6,2.6,89.92,0.19,3,17.42,0.35,4.507e-05,-4.507e-05,0.36,-0.19,0.35,4.067597,1.39,0.33,17.1,0.34,CONFIRMED
0.944,0.625,-0.2301,-4.9,4.9,89.38,0.6,2,25.77,0.23,0.000235,-0.000235,0.26,-0.72,0.22,7.4408913,3.36,0.22,15.9,0.29,CONFIRMED
0.999,0.001,-0.7221,-24.2,24.2,89.43,0.77,1,52.4,0.14,0.0002094,-0.0002094,0.15,-0.56,0.15,9.057734,3.28,0.14,39.7,0.16,CONFIRMED
0.989,0.024,-3.24155,-7.4,7.4,88.28,0.32,2,21.04,0.22,2.052e-05,-2.052e-05,0.2,-0.21,0.2,4.9753275,1.68,0.22,25.2,0.19,CONFIRMED
0.996,0.356,-0.00307,-14.6,14.6,89.37,0.57,2,44.9,0.2,0.0001884,-0.0001884,0.17,-0.2,0.17,6.825843,2.4,0.2,27.0,0.18,CONFIRMED
1.0,0.576,-3.64892,-1.7,1.7,89.12,0.03,1,14.36,0.16,4.231e-06,-4.231e-06,0.14,-0.04,0.17,4.6087112,0.97,0.17,30.0,0.14,CONFIRMED
0.998,0.009,-0.00616,-1.4,1.4,64.63,7.12,1,2.85,0.17,3.827e-06,-3.827e-06,0.19,-2.37,0.17,4.2764206,24.3,0.15,42.6,0.35,FALSE POSITIVE
1.0,0.018,-0.00313,-2.0,2.0,77.07,0.67,1,3.99,0.21,1.364e-05,-1.364e-05,0.15,-0.23,0.18,4.722371,1.95,0.2,39.8,0.15,CONFIRMED
0.0,0.0,-0.11846,-11.8,11.8,86.89,12.83,1,23.6,0.077,4.189e-06,-4.189e-06,0.071,-4.29,0.076,30.683107,39.93,0.073,183.3,0.071,FALSE POSITIVE
0.46,0.0,-1.32371,-2.4,2.4,72.75,17.61,1,4.73,0.069,2.942e-06,-2.942e-06,0.071,-5.87,0.07,32.851254,56.05,0.068,36.2,0.068,FALSE POSITIVE
1.0,0.002,-0.88574,-3.7,3.7,87.52,2.16,1,24.47,0.076,1.963e-06,-1.963e-06,0.069,-1.76,0.074,44.335537,16.51,0.072,159.2,0.068,CONFIRMED
1.0,0.0,-2.01051,-2.9,2.9,90.0,0.5,1,36.65,0.088,9.627e-05,-9.627e-05,0.089,-0.37,0.089,11.711189,3.11,0.085,16.5,0.089,CONFIRMED
1.0,0.175,-0.42807,-5.8,5.8,86.0,0.43,1,12.14,0.12,6.064e-06,-6.064e-06,0.084,-0.2,0.085,12.311827,2.84,0.11,59.5,0.081,CONFIRMED
1.0,0.05,-6.40148,-5.4,5.4,89.73,0.59,1,39.94,0.14,1.037e-05,-1.037e-05,0.097,-0.32,0.14,6.420812,2.44,0.14,44.3,0.1,CONFIRMED
0.998,0.0,-0.23741,-28.3,28.3,89.19,0.2,2,60.8,0.25,0.000398,-0.000398,0.16,-0.08,0.22,11.24588,2.81,0.29,43.3,0.31,CONFIRMED
1.0,0.0,-0.02059,-0.0909,0.0909,88.93,0.88,1,5.6229,0.068,9.5e-08,-9.5e-08,0.068,-0.88,0.068,137.06677,14.48,0.067,1176.6,0.067,CONFIRMED
1.0,0.577,-0.24019,-16.8,16.8,88.2,2.33,1,33.7,0.17,6.607e-05,-6.607e-05,0.095,-1.0,0.17,9.522124,11.26,0.12,38.7,0.11,CANDIDATE
0.989,0.767,-0.23166,-3.2,3.2,89.97,1.5,2,64.4,0.15,0.0004867,-0.0004867,0.087,-0.59,0.13,12.830424,4.94,0.15,43.4,0.091,CONFIRMED
1.0,0.025,-2.81956,-3.7,3.7,90.0,0.09,1,65.37,0.12,9.174e-05,-9.174e-05,0.17,-0.11,0.13,6.648083,2.11,0.13,40.1,0.17,CANDIDATE
0.0,0.0,-0.1923,-11.9,11.9,87.04,11.08,1,24.7,0.14,2.571e-05,-2.571e-05,0.094,-3.45,0.14,9.27387,37.58,0.5,44.9,0.18,FALSE POSITIVE
0.972,0.0,-0.1007,-2.1,2.1,78.73,0.05,1,4.35,0.095,8.3e-07,-8.3e-07,0.1,-0.1,0.1,5.1115522,1.71,0.1,89.3,0.1,CONFIRMED
1.0,0.691,-0.19789,-32.1,32.1,89.71,0.17,1,106.6,0.15,0.0002916,-0.0002916,0.096,-0.13,0.15,13.086114,2.37,0.15,53.4,0.096,CONFIRMED
1.0,0.368,-2.56706,-2.9,2.9,89.96,0.33,1,40.56,0.15,4.462e-05,-4.462e-05,0.28,-0.15,0.18,5.7714825,1.96,0.17,25.3,0.28,CONFIRMED
1.0,0.447,-2.11487,-3.8,3.8,89.14,0.16,1,10.61,0.17,1.29e-05,-1.29e-05,0.14,-0.08,0.17,4.16561,1.18,0.17,11.6,0.14,CONFIRMED
1.0,0.008,-0.07343,-14.7,14.7,88.87,0.61,2,33.6,0.2,0.0001485,-0.0001485,0.15,-0.37,0.2,4.9206853,2.11,0.2,24.7,0.15,CONFIRMED
1.0,0.012,-0.60989,-1.4,1.4,89.71,0.77,1,26.2,0.15,5.244e-05,-5.244e-05,0.12,-0.26,0.12,4.6044135,2.66,0.15,34.2,0.11,CONFIRMED
0.999,0.0,-0.00731,-0.308,0.308,89.37,0.85,1,11.907,0.068,3.52e-07,-3.52e-07,0.068,-0.52,0.069,140.01668,12.78,0.067,1315.8,0.067,CONFIRMED
0.996,0.155,-0.12491,-19.9,19.9,89.14,0.15,1,48.6,0.23,0.0008471,-0.0008471,0.25,-0.19,0.24,11.631793,2.11,0.24,42.1,0.23,CONFIRMED
1.0,0.0,0.0,,,85.63,0.14,3,10.886784,0.11,,,0.085,-0.1,0.096,13.87302,2.34,0.21,50.3,0.45,CANDIDATE
1.0,0.088,-0.41458,-7.6,7.6,86.78,0.33,3,15.51,0.091,1.09e-05,-1.09e-05,0.1,-0.23,0.078,10.812912,2.96,0.097,43.1,0.11,CONFIRMED
0.99,0.078,-0.0039,-0.501,0.501,89.87,0.47,1,36.36,0.069,2.394e-06,-2.394e-06,0.069,-0.3,0.069,125.15509,7.31,0.067,871.4,0.067,CONFIRMED
1.0,0.034,-1.58063,-8.0,8.0,89.85,0.23,3,63.43,0.17,0.0001769,-0.0001769,0.14,-0.16,0.17,7.4163427,2.08,0.16,21.6,0.14,CONFIRMED
1.0,0.343,-0.15426,-4.6,4.6,86.03,0.2,3,10.57,0.16,1.298e-05,-1.298e-05,0.11,-0.14,0.16,5.536382,1.76,0.16,25.6,0.11,CONFIRMED
1.0,0.002,-0.57143,-12.1,12.1,89.35,0.11,2,35.7,0.21,5.269e-05,-5.269e-05,0.22,-0.11,0.24,7.800099,1.93,0.19,41.2,0.22,CONFIRMED
1.0,0.005,-0.54968,-7.6,7.6,88.86,0.07,2,23.96,0.33,2.752e-05,-2.752e-05,0.4,-0.07,0.31,4.6012893,1.24,0.35,20.6,0.41,CONFIRMED
1.0,0.504,-0.48717,-6.5,6.5,87.06,0.42,2,15.35,0.28,2.375e-05,-2.375e-05,0.16,-0.55,0.22,5.3437767,2.85,0.28,38.8,0.16,CONFIRMED
0.854,0.441,-2.0195,-5.0,5.0,89.99,0.11,1,134.8,0.13,0.0002822,-0.0002822,0.17,-0.13,0.18,14.490031,2.45,0.12,40.1,0.15,CONFIRMED
1.0,0.005,-0.06234,-7.4,7.4,86.39,0.13,1,14.92,0.11,6.695e-05,-6.695e-05,0.17,-0.06,0.14,6.8724933,1.75,0.11,35.1,0.16,CONFIRMED
1.0,0.204,-7.35219,-8.4,8.4,89.71,0.15,2,52.31,0.15,1.916e-05,-1.916e-05,0.17,-0.17,0.16,5.591937,1.71,0.14,32.7,0.17,CONFIRMED
,,,,,,,2,,,,,,,,,,,,,CANDIDATE
0.998,0.0,-0.97637,-6.7,6.7,89.98,1.8,1,210.55,0.095,9.126e-05,-9.126e-05,0.074,-1.8,0.076,69.07603,11.13,0.1,190.1,0.072,CANDIDATE
0.0,0.0,-0.942,-2.1,2.1,86.26,0.43,1,6.19,0.16,1.866e-06,-1.866e-06,0.13,-0.14,0.17,4.182821,1.36,0.16,41.2,0.13,FALSE POSITIVE
1.0,0.0,-0.06189,-7.2,7.2,88.49,0.38,2,20.83,0.18,2.777e-05,-2.777e-05,0.17,-0.21,0.19,5.8538103,2.67,0.13,43.5,0.38,CONFIRMED
1.0,0.003,-2.02432,-10.9,10.9,88.36,0.39,2,26.0,0.24,4.127e-05,-4.127e-05,0.16,-0.29,0.16,5.3136487,2.59,0.22,23.3,0.17,CONFIRMED
1.0,0.313,-1.27951,-2.5,2.5,88.83,0.21,1,14.03,0.13,1.149e-05,-1.149e-05,0.15,-0.14,0.14,3.934457,1.7,0.13,27.2,0.15,CONFIRMED
1.0,0.228,-1.90408,-5.6,5.6,89.85,0.29,2,18.31,0.18,6.985e-05,-6.985e-05,0.15,-0.1,0.19,5.0398316,1.92,0.16,8.9,0.16,CONFIRMED
1.0,0.919,-3.13747,-7.7,7.7,89.77,0.28,2,29.5,0.28,0.0002309,-0.0002309,0.33,-0.1,0.4,4.8517017,1.9,0.26,6.8,0.3,CONFIRMED
0.999,0.003,-0.67718,-4.0,4.0,89.51,0.61,1,27.33,0.2,5.634e-05,-5.634e-05,0.15,-0.33,0.2,4.345154,2.4,0.18,27.7,0.14,CONFIRMED
0.99,0.063,-0.0115,-10.1,10.1,87.75,0.35,1,21.2,0.18,0.0003107,-0.0003107,0.18,-0.23,0.2,7.7885275,2.62,0.18,37.5,0.19,CONFIRMED
0.972,0.0,-3.52954,-10.6,10.6,89.99,0.69,1,174.5,0.21,0.0002301,-0.0002301,0.11,-0.62,0.16,23.913176,3.81,0.19,43.5,0.1,CONFIRMED
0.371,0.025,-0.18281,-11.9,11.9,87.96,0.34,2,24.1,0.14,1.61e-05,-1.61e-05,0.15,-0.12,0.15,11.508049,2.2,0.13,62.2,0.15,CONFIRMED
0.404,0.0,-0.12345,-3.1,3.1,87.7,0.23,2,12.07,0.13,7.485e-06,-7.485e-06,0.1,-0.08,0.12,6.5839796,1.46,0.14,65.6,0.098,CONFIRMED
0.0,0.238,-0.00053,-6.0,6.0,83.98,17.43,1,12.03,0.15,0.0003853,-0.0003853,0.1,-19.2,0.12,26.933722,70.11,0.15,118.9,0.1,FALSE POSITIVE
0.0,0.0,-0.02314,-0.581,0.581,49.2,8.11,1,1.905,0.068,1.2e-07,-1.2e-07,0.075,-16.21,0.074,16.2906,63.55,0.075,329.7,0.077,FALSE POSITIVE
1.0,0.003,-0.14714,-7.8,7.8,86.73,0.23,1,16.07,0.14,1.383e-05,-1.383e-05,0.077,-0.15,0.14,8.370426,2.54,0.13,54.1,0.078,CONFIRMED
1.0,0.273,-0.95236,-18.8,18.8,88.57,0.58,1,38.1,0.22,9.427e-05,-9.427e-05,0.13,-0.34,0.22,9.909991,3.44,0.22,39.3,0.13,CONFIRMED
1.0,0.0,-0.60629,-23.3,23.3,89.41,0.17,1,64.1,0.11,4.197e-05,-4.197e-05,0.11,-0.18,0.11,9.802224,3.34,0.22,48.5,0.094,CONFIRMED
1.0,0.001,-1.81044,-0.208,0.208,89.8,0.08,1,8.257,0.077,6.05e-07,-6.05e-07,0.076,-0.08,0.078,4.967802,1.28,0.077,83.7,0.074,CONFIRMED
0.269,0.0,-0.00647,-0.159,0.159,88.26,3.24,1,7.565,0.067,3.84e-07,-3.84e-07,0.069,-2.43,0.069,231.38123,17.85,0.067,1765.2,0.067,FALSE POSITIVE
1.0,0.0,-0.07532,-1.0,1.0,86.55,1.03,1,7.89,0.069,3.94e-07,-3.94e-07,0.067,-0.93,0.069,56.10826,12.4,0.072,775.0,0.068,CONFIRMED
0.0,0.0,-0.11735,-1.5,1.5,88.51,0.22,2,9.97,0.093,8.106e-05,-8.106e-05,0.11,-0.17,0.11,4.9894986,1.49,0.093,17.7,0.11,FALSE POSITIVE
0.992,0.073,-1.66333,-37.3,37.3,89.52,0.83,2,83.5,0.18,0.0002087,-0.0002087,0.16,-2.47,0.16,11.688438,5.14,0.18,36.1,0.16,CONFIRMED
,,-49.36764,-42.7,42.7,89.95,0.46,2,92.6,,0.0009062,-0.0009062,,-0.09,,,1.22,,6.1,,CANDIDATE
1.0,0.0,-0.25395,-4.9,4.9,84.66,0.79,1,10.01,0.24,2.179e-05,-2.179e-05,0.22,-0.34,0.23,6.3641887,2.76,0.82,38.1,0.33,CANDIDATE
0.0,0.0,-0.00942,-5.8,5.8,83.88,4.8,1,11.65,0.12,0.0001595,-0.0001595,0.11,-3.57,0.12,6.813422,27.64,0.13,30.6,0.11,FALSE POSITIVE
1.0,0.126,-0.00866,-6.4,6.4,86.29,0.59,3,13.13,0.16,6.499e-05,-6.499e-05,0.2,-0.6,0.14,6.206969,3.29,0.15,43.5,0.19,CONFIRMED
0.998,0.44,-0.25461,-2.2,2.2,89.65,0.51,3,30.2,0.25,0.0001142,-0.0001142,0.2,-0.51,0.25,5.5324717,2.8,0.25,38.1,0.19,CONFIRMED
0.996,0.0,-0.01031,-5.4,5.4,87.76,0.33,3,13.8,0.5,8.676e-05,-8.676e-05,0.61,-0.33,0.64,5.022983,1.81,0.52,19.9,0.57,CONFIRMED
1.0,0.002,-0.2378,-2.5,2.5,80.18,0.25,1,5.13,0.17,9.28e-06,-9.28e-06,0.12,-0.13,0.13,4.8622804,1.69,0.16,22.5,0.11,CONFIRMED
0.0,0.122,-0.00657,-0.992,0.992,89.85,2.0,1,44.1,0.068,1.747e-06,-1.747e-06,0.068,-0.92,0.067,209.78764,14.81,0.067,1281.9,0.067,FALSE POSITIVE
1.0,0.0,-0.06261,-5.8,5.8,88.88,3.36,1,18.71,0.21,4.039e-05,-4.039e-05,0.12,-6.24,0.13,10.021543,17.38,0.19,54.0,0.12,CONFIRMED
1.0,0.0,-0.0697,-7.6,7.6,87.93,3.27,2,16.67,0.11,1.692e-06,-1.692e-06,0.092,-2.98,0.11,10.1012745,5.12,0.11,94.6,0.091,CONFIRMED
0.0,0.026,-0.23965,-4.2,4.2,89.58,2.17,1,119.49,0.076,5.307e-05,-5.307e-05,0.068,-0.73,0.077,238.70638,15.86,0.067,335.2,0.068,FALSE POSITIVE
